business_id,cool,date,funny,review_id,stars,text,useful,user_id
--cZ6Hhc9F7VkKXxHMVZSQ,0,2018-09-05 02:49:35,0,ArdjXMJeHXSfueHN4-2qbg,5.0,"My wife and I used to lunch here quite often since we both work uptown. 

Their foods are on point every time...I like their chicken soup.  It has corn, potato, plantain and I just drool a little while writing this review.

The yuca is very authentic and tat how it supposes to cook...I haven't try the green plantain just yet but that on my list for next visit...

And the green sauce is very addicting...It probably mixes with some wasabi...

Yes, I ate at Viva many times with my colleagues for lunch...but Pio Pio is still the spot for us.",1,wyHYRf5m_qxz0eTgD1XR0g
--cZ6Hhc9F7VkKXxHMVZSQ,0,2018-10-03 15:46:58,0,QfcX449S1uX73ac3vj-XQA,5.0,Our go to place for chicken and rice. Their soup is uber delicious as well. Their white sauce is good on everything!,0,jGT5ST1r-1xRIJ05Vr1Xmg
--cZ6Hhc9F7VkKXxHMVZSQ,1,2010-05-21 15:34:15,0,N4MpMvAf97hEBczVryB-KA,5.0,"This place is awesome! I would say a diamond in the rough, bc location is not the greatest (due to visibility).  But we all have to start somewhere.  The best latin cusine in Charlotte (and trust me- I am half cuban, half Puertorican). Food is flavorful and Sangria is fantastic.  Prices are very affordable.  I have followed this restaurant from it's other location in FL and my family and I just love it! The ambiance is also authentic and amazing! Pio Pio keep it up!",3,VNrXcFk57BsWi-6GqJ0Pvg
--cZ6Hhc9F7VkKXxHMVZSQ,1,2010-10-09 22:39:23,1,f4_cyDgvPFnLTpHIR2Ng0w,4.0,"Absolutely delicious!  Its a total gem hidden in a yucky strip mall!  My husband and I have been there a bunch of times, and the food and service is always great!  Awesome place to go on a Saturday night when you don't feel like waiting at any of the other busier restaurants in the area.  You can get a superb meal and drinks for 40 bucks! :)",1,zaIljqWzgMqVTWNXbCQ7bQ
--cZ6Hhc9F7VkKXxHMVZSQ,1,2010-10-10 03:37:21,1,a9uFPgKbVwXYRQDzl3RXkw,3.0,"I came with 2 family members and we got the Matador Combo, which came with a whole chicken, fries/sausage, rice, beans, green plantains, and ripe plantains.  

The rice was cooked in some sort of broth so it tasted excellent.  Beans were good, fries were good, green plantains were good, and the ripe plantains were amazing!  

Unfortunately, we came here for the chicken and the one we got came out overcooked and very dry.  It was still good enough to eat but I was pretty unsatisfied considering the chicken is what this place is known for.  

Fortunately, the service was excellent and our server was very helpful to us (he knew it was our first time here).  

I think Pio Pio is very unique and has a lot of potential (plus they have awesome service), so I'm willing to give it another try next time I'm in Charlotte.  Hopefully they won't overcook the chicken next time!",2,AT_AwXSyH2af6pctSX__1Q
--cZ6Hhc9F7VkKXxHMVZSQ,1,2013-03-19 15:23:45,1,3TnVL7BCxEPUeewxgq7l3w,4.0,"When we pulled up to the restaurant, I was a bit put off because it was one, in a strip mall and two, looked like a cheap Chinese restaurant. I was think, man I hope this place is any good. It is small inside, and does remind me of a nicer Chinese restaurant, but I was willing to give it a try. I ordered an arepa as an appetizer and I loved it! My friend thought it was plain, but I like plain food so I was happy. But the highlight was the roasted chicken I ordered. It was juiciest chicken I've had a restaurant. I got plantains on the side and they were just perfect. We also shared a sangria, I forgot the name of it, but it was delicious and wonderfully sweet. When I'm back in Charlotte, I'm definitely returning to Pio Pio!",2,OKIEv9GEK94R2hCoZlh4vw
--cZ6Hhc9F7VkKXxHMVZSQ,1,2013-05-11 01:05:54,1,b_OaEC8uyqIUN-BtX6KNQA,4.0,"Pio Pio was recommended by a friend a few months ago. A group of us went to dinner there and shut the place down. They have affordable wine and sangria, and it is not loud at all, so it's the perfect place for a casual dinner with friends.

And the food is amazing. If you've never been you definitely need to get the chicken on your first trip. The rice and beans are so good (some restaurants just mail those traditional sides in) and they are seasoned well with saffron (rice) and whatever is in the beans I just want to drink up. The ripe plantains and tostones are excellent as well. And the chicken is deliciously roasted and the skin is nice and crispy. The side sauces they bring To the table with your meal are the perfect accompniant: ones has a slow burn spiciness and the other is mild for those who don't like spicy (as a tip, they make great dipping sauces for your plantains and tostones).

On my most recent visit we went for lunch, so unfortunately no wine or sangria was involved. I ordered the salad for a bit lighter option, with a side of tostones (obvi). The salad was fresh and delicious and I basically hit the avocado jackpot (I think there was a whole sliced avocado on my salad). My salad was made complete with a generous helping of shredded chicken on top. The tostones were crispy and satisfying.

I would not go her all the time because I would probably order chicken in some variety, but when I have a craving for well made chicken and rice, this is my spot.",4,17qZxRhTcp_JSnEg65COkA
--cZ6Hhc9F7VkKXxHMVZSQ,1,2013-05-12 15:13:33,1,ABb_3XAdsqnATh0mxiCGcA,4.0,"I went to Pio Pio with my husband on a weekday afternoon and LOVED it!!  It tasted like authentic Latin American food. We had the rotisserie chicken, rice, beans, and plantains. It was delicious!!  We need more places like this closer to where we live in the University area. I cleaned my plate!!  The only negative for me was that the food tasted a bit salty....more than I am used to. The restaurant appeared very clean and overall it was a nice, comfortable dining experience. I would without hesitation go back again.",2,EHq8HvrDG-VaJ8rjyjVUYQ
--cZ6Hhc9F7VkKXxHMVZSQ,1,2013-08-18 17:43:03,1,DHrVIzPBCB_yt8f8sLAbKg,3.0,"Sangria-awesome.
Rotisserie chicken-Costco's is better...honestly.
Plantains and other sides were ok.
Atmosphere inside is decent but its in a strip mall so that takes away from it.  Service was good until they got busy and then we had to search for our waitress a few different times for water refills, etc.",1,MFIHJh0TGOagTyZyYVw8LQ
--cZ6Hhc9F7VkKXxHMVZSQ,1,2014-08-10 22:40:34,0,KyKAIb-dhjz6oNVyL0pu6w,5.0,"This is a good alternative to A Piece Of Havana, they are both about the same when it comes to quality, and service.",0,4elGVUTanlu7zqrSHL8DDA
--cZ6Hhc9F7VkKXxHMVZSQ,1,2016-01-05 19:10:00,0,DzWVui3IzoBemID5bsfrgQ,4.0,"Great food, flavor and seasoning.. The family meal was awesome. The meat from the chicken felt off the bone, that's how juicy and delicious it was. Plantains cook very good, and the \"tostones\". 
FYI: Tip is included in the bill for party of 6+. Overall great food, down side - Credit Card machine was down! But good service.",2,Hloukb7_bCwioPS_REQuDQ
--cZ6Hhc9F7VkKXxHMVZSQ,2,2009-10-21 06:25:19,0,39RYvjpuVWMPX7urmhAPcw,5.0,"Just tried Pio Pio today and HAD to sign up to give them a great review! This place is AMAZING!!! We(the bf and I) stumbled across it while walking from freedom park we were originally going to try big daddy's but decided to keep on walking a little to see what else was in the area. I'm SO glad we stopped when we did. 
We decided to sit outside and ordered a whole chicken ( not knowing how huge the portion was going to be) for 9 bucks! A whole chicken= $9 i mean c'mon that's a freakin steal. Not to mention this is the best rotisserie chicken in Charlotte! It was perfect! Juicy just enough spices nothing overpowering. These ppl are true artists! We also ordered a side of rice and beans( yum just like mami used to make) maduros( sweet plantains) and a chicken empanada. My bf ordered the mango juice which was outta this world! It's making my mouth water just thinking about the feast we had. Oh and I had the inka cola:)
I really hope this place gets good business and stays open. The service was fabulous! They were so attentive but not overbearing. What can I say this place was PERFECT! I have to tell everyone I know to stop in to make sure this place stays open so you do the same:)

P.S. I almost forgot about the garlic sauce....OMG if you don't try anything just ask for some sauce. YUM!!!",3,SDW1CI0lKomYCatL0JXO1w
--cZ6Hhc9F7VkKXxHMVZSQ,2,2011-02-15 15:16:46,2,s1H5eEXIRoCSu2t7gbKdKw,4.0,"Having moved from the DC metro area with a ton of Peruvian chicken spots around, this place is a pretty darn good place to compare. It's not your average a hole in the wall like I was expecting. Their lunch combo #2 1/4 chicken is avg $$, comes with rice & beans, the beans I don't find that great. Their rice is saffron rice, not your usually plain white or garlic white rice. Chicken is lightly seasoned than average but still has that Peruvian kick. The white sauce is a bit tangy, also not used to and totally unexpected but it'll do.",3,TyA_1wJ_irey_D46gfdppg
--cZ6Hhc9F7VkKXxHMVZSQ,3,2010-01-21 11:39:42,0,wuB-y63nanK47b0ZM96i1A,4.0,"What a treat. The more I go to strip mall restaurants with cultural cooking, the more chains are obsolete. Pio pio master's the art of chicken rotisserie. Pair a whole chicken with green and ripe plantains, rice and beans, and mixed veggies and you have a filling dinner with enough leftover for lunch the next day--less than $30 can feed two people. Be warned, the sangria is smooth and seductive and a pitcher worth will double your bill. Yum!",2,FHDxU93FIjPQPUP102Su5g
--cZ6Hhc9F7VkKXxHMVZSQ,3,2012-06-01 15:42:30,2,0zRmSzl2SMBJbFe-wspRPw,5.0,"yayy for AUTHENTIC Colombian and Peruvian food! They specialize in rotisserie chicken, which is what I normally get, but the other dishes I've tried were also delectable. Normally, I'm afraid to try a different dish at any restaurant because I always end up liking what other people ordered or what I ordered previously more. Luckily, this place never fails me! EVERYTHING MUST BE GOOD! Every dish is unique and original because they make all of their spices and sauces in-house, The portions are huge and I think most of their dishes come with rice and plantain. This is by far the BEST rotisserie chicken I have ever had! The plantain is also amazing. There are 2 kinds, the ripe, sweet plantain and the fried, green plantain. It depends on your preference, but both are delicious! 

The restaurant's interior has a very cultural, homey vibe. The walls are decorated with beautiful paintings, in combination with warm lighting. It is a family-owned restaurant and you definitely get that cozy feel. Definitely try this place out if you're in the area!",7,mgX7RiyezBMCTMIhNhUfaw
--cZ6Hhc9F7VkKXxHMVZSQ,4,2008-08-24 23:56:15,6,-WmtXztFEDEEuOXWbwqa3g,4.0,I am crazy for this place and am going as much as possible since that location seems to have bad luck...  I love the chicken with rice and beans and plantains but for me the star are the sauces.  The food is served with an amazing garlic sauce that's so good i want to drink it.  yummmmmmmm,4,TQXtrSpsUyvHMriX8hvNWQ
--cZ6Hhc9F7VkKXxHMVZSQ,4,2010-11-29 21:56:35,8,w_O6oTApm-N9t4DgKahMrw,4.0,"Chicky chicky bok bok, chicky chicky. Oh how I love me some roasted chicken. Pio Pio is a clean restaurant with great staff and excellent portions. 

While rotisserie chicken is good no matter how it's prepared, there wasn't a distinct \"Peruvian\" flavor. Maybe I'm ignorant (don't answer that please), but  it just tasted like any other roasted chicken with herbs and spices. Good nonetheless. 

Sweet plaintains; well they're plantians no matter how you slice em. Fried yucca was just that, yummy in my tummy fried yucca. Rice and beans were solid but what Pio Pio does best are the dipping sauces. 

I don't know how to describe them but I'm guessing one is a vinegar based garlic cream sauce and the second I can't even put my finger on. To be honest, I don't really care, it was good that's all I know. It's like going to a foreign country or eating foreign food. If it looks like grasshopper, crunches like grasshopper, well it just might be grasshopper! Don't ask, don't tell, just eat it if it's yummy!",7,MyFtpeGsV4z3zvFBnfGIvw
--cZ6Hhc9F7VkKXxHMVZSQ,8,2017-02-21 02:24:25,9,gXECEuol_ZXLWLIprXGufg,5.0,"So if Pio Pio got into a fight with Viva Chicken the prize would go to Pio Pio! They are both Peruvian food in case you are wondering what I am talking about here. 

So one thing you need to know before you go any further with this review. They have the best plantains in all of Charlotte that I am currently aware of right now. 

The place is inmate and cozy with one small television. I have been multiple times and it has been awhile since I been back though . I can say they have consistently good tasting food. 

If you don't like flavorful food turn around and stop reading this now and choose another place. The food has intense flavors and it taste like it was cooked in someone kitchen like a street food feel but in a restaurant . 

The rice is so good I could eat that with every meal from now on. I have tried a couple things but I recommend the chicken ! 1/4  is a good size but if you are really hungry go for the 1/2 size ! 

Get out of your comfort zone and eat some good Peruvian food. You will not be disappointed.",13,wcubg4QbsWBhc5bjlkCdDw
--cZ6Hhc9F7VkKXxHMVZSQ,9,2017-08-16 23:38:50,7,lQiAVtXezSFrJ1YdxiYNjg,4.0,"I ordered dinner from the Yelp app and arrived ten minutes later to pick it up. It was just about ready and that's awesome.

A whole chicken with sides. The chicken was tasty but I thought that it was a bit dry. Good and spicy just not especially moist. The beans were excellent as was the rice. Plenty of both which was great. Plantains? OMG. Awesome. A star just for them because they were perfectly cooked and absolutely delicious.",11,hWDybu_KvYLSdEFzGrniTw
